product_id,name,category,subcategory,brand,price,avg_rating,review_count,in_stock,tags,description
prod_0489,Breville Bed Sheet Set Plus,Home & Kitchen,Cookware,Breville,127.77,3.8,10,True,"['multifunctional', 'space-saving', 'bpa-free', 'cooking', 'non-stick', 'stainless-steel', 'heavy-duty', 'easy-clean', 'home']","The Breville Breville Bed Sheet Set Plus is a top-rated cookware product designed for everyday use. It features home and non-stick technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0490,Breville Vacuum Cleaner Lite,Home & Kitchen,Cookware,Breville,8.72,3.2,369,True,"['kitchen', 'storage', 'dishwasher-safe', 'multifunctional', 'cooking', 'stainless-steel', 'non-stick']","Introducing the Breville Vacuum Cleaner Lite by Breville — a premium home & kitchen solution built for modern lifestyles. Engineered with stainless-steel materials and stainless-steel design, it stands out in the cookware market. Whether you're a beginner or professional, this product meets your needs."
prod_0491,Dyson Cast Iron Skillet Mini,Home & Kitchen,Cookware,Dyson,219.53,4.4,247,True,"['stainless-steel', 'home', 'heavy-duty', 'compact', 'kitchen', 'space-saving', 'cooking', 'eco-friendly', 'storage', 'non-stick']","Introducing the Dyson Cast Iron Skillet Mini by Dyson — a premium home & kitchen solution built for modern lifestyles. Engineered with cooking materials and heavy-duty design, it stands out in the cookware market. Whether you're a beginner or professional, this product meets your needs."
prod_0492,OXO Air Fryer,Home & Kitchen,Cookware,OXO,226.51,3.5,140,True,"['multifunctional', 'easy-clean', 'heavy-duty', 'home', 'kitchen', 'cooking', 'space-saving', 'stainless-steel']","The OXO Air Fryer from OXO combines easy-clean functionality with sleek aesthetics. As a leading cookware product in the Home & Kitchen category, it offers space-saving performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0493,Lodge Food Storage Containers Lite,Home & Kitchen,Cookware,Lodge,462.38,4.0,36,True,"['stainless-steel', 'bpa-free', 'dishwasher-safe', 'compact', 'multifunctional', 'space-saving', 'heavy-duty', 'cooking']","The Lodge Lodge Food Storage Containers Lite is a top-rated cookware product designed for professional use. It features heavy-duty and heavy-duty technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0494,Breville Bamboo Cutting Board Max,Home & Kitchen,Furniture,Breville,424.23,4.8,425,True,"['stainless-steel', 'kitchen', 'storage', 'compact', 'heavy-duty', 'eco-friendly', 'bpa-free']","The Breville Breville Bamboo Cutting Board Max is a top-rated furniture product designed for professional use. It features stainless-steel and stainless-steel technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0495,Breville Vacuum Cleaner Max,Home & Kitchen,Storage,Breville,132.76,3.9,153,True,"['kitchen', 'easy-clean', 'cooking', 'home', 'multifunctional', 'dishwasher-safe', 'heavy-duty']","The Breville Breville Vacuum Cleaner Max is a top-rated storage product designed for outdoor use. It features cooking and kitchen technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0496,Instant Pot Mixing Bowl Set Lite,Home & Kitchen,Decor,Instant Pot,224.22,4.1,12,True,"['storage', 'home', 'kitchen', 'space-saving', 'dishwasher-safe', 'cooking']","Introducing the Instant Pot Mixing Bowl Set Lite by Instant Pot — a premium home & kitchen solution built for modern lifestyles. Engineered with home materials and cooking design, it stands out in the decor market. Whether you're a beginner or professional, this product meets your needs."
prod_0497,Lodge Air Fryer,Home & Kitchen,Appliances,Lodge,419.59,3.9,65,True,"['home', 'cooking', 'kitchen', 'durable', 'multifunctional', 'space-saving', 'compact', 'eco-friendly']","Introducing the Lodge Air Fryer by Lodge — a premium home & kitchen solution built for modern lifestyles. Engineered with eco-friendly materials and multifunctional design, it stands out in the appliances market. Whether you're a beginner or professional, this product meets your needs."
prod_0498,KitchenAid Throw Pillow Ultra,Home & Kitchen,Bedding,KitchenAid,586.93,3.5,105,True,"['easy-clean', 'storage', 'dishwasher-safe', 'space-saving', 'kitchen', 'compact', 'multifunctional']","The KitchenAid Throw Pillow Ultra from KitchenAid combines multifunctional functionality with sleek aesthetics. As a leading bedding product in the Home & Kitchen category, it offers easy-clean performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0499,Rubbermaid Vacuum Cleaner Lite,Home & Kitchen,Bedding,Rubbermaid,40.37,4.9,320,True,"['durable', 'dishwasher-safe', 'storage', 'non-stick', 'home', 'heavy-duty', 'space-saving', 'stainless-steel']","The Rubbermaid Rubbermaid Vacuum Cleaner Lite is a top-rated bedding product designed for travel use. It features heavy-duty and durable technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0500,OXO Coffee Maker SE,Home & Kitchen,Cookware,OXO,127.42,3.7,295,True,"['storage', 'non-stick', 'home', 'space-saving', 'easy-clean', 'kitchen']","The OXO OXO Coffee Maker SE is a top-rated cookware product designed for travel use. It features space-saving and storage technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0501,OXO Vacuum Cleaner SE,Home & Kitchen,Cleaning,OXO,123.37,4.7,450,True,"['dishwasher-safe', 'easy-clean', 'stainless-steel', 'cooking', 'durable', 'home', 'multifunctional', 'heavy-duty', 'eco-friendly', 'non-stick', 'kitchen', 'space-saving']","The OXO OXO Vacuum Cleaner SE is a top-rated cleaning product designed for everyday use. It features non-stick and multifunctional technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0502,KitchenAid Cast Iron Skillet Max,Home & Kitchen,Furniture,KitchenAid,531.57,4.0,68,True,"['durable', 'heavy-duty', 'cooking', 'easy-clean', 'multifunctional', 'eco-friendly', 'space-saving', 'stainless-steel', 'storage', 'home', 'compact', 'non-stick']","The KitchenAid KitchenAid Cast Iron Skillet Max is a top-rated furniture product designed for home use. It features home and space-saving technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0503,Ninja Cast Iron Skillet Lite,Home & Kitchen,Decor,Ninja,343.61,4.3,237,True,"['home', 'multifunctional', 'kitchen', 'cooking', 'non-stick', 'eco-friendly', 'heavy-duty', 'bpa-free', 'compact']","The Ninja Cast Iron Skillet Lite from Ninja combines multifunctional functionality with sleek aesthetics. As a leading decor product in the Home & Kitchen category, it offers non-stick performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0504,KitchenAid Food Storage Containers X,Home & Kitchen,Cookware,KitchenAid,160.7,4.4,318,True,"['non-stick', 'multifunctional', 'bpa-free', 'durable', 'cooking', 'home', 'compact', 'kitchen', 'easy-clean']","The KitchenAid Food Storage Containers X from KitchenAid combines home functionality with sleek aesthetics. As a leading cookware product in the Home & Kitchen category, it offers easy-clean performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0505,KitchenAid Vacuum Cleaner SE,Home & Kitchen,Bedding,KitchenAid,274.45,4.5,78,True,"['kitchen', 'space-saving', 'durable', 'heavy-duty', 'storage', 'eco-friendly', 'easy-clean', 'cooking', 'dishwasher-safe', 'compact', 'bpa-free']","Introducing the KitchenAid Vacuum Cleaner SE by KitchenAid — a premium home & kitchen solution built for modern lifestyles. Engineered with easy-clean materials and space-saving design, it stands out in the bedding market. Whether you're a beginner or professional, this product meets your needs."
prod_0506,IKEA Air Fryer,Home & Kitchen,Bedding,IKEA,324.79,4.7,188,True,"['bpa-free', 'home', 'compact', 'cooking', 'multifunctional', 'dishwasher-safe', 'space-saving', 'storage', 'heavy-duty', 'easy-clean', 'kitchen', 'stainless-steel']","The IKEA IKEA Air Fryer is a top-rated bedding product designed for home use. It features easy-clean and storage technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0507,Breville Food Storage Containers X,Home & Kitchen,Cookware,Breville,94.14,5.0,64,True,"['stainless-steel', 'space-saving', 'kitchen', 'compact', 'dishwasher-safe', 'multifunctional', 'heavy-duty']","The Breville Food Storage Containers X from Breville combines heavy-duty functionality with sleek aesthetics. As a leading cookware product in the Home & Kitchen category, it offers stainless-steel performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0508,Instant Pot Cast Iron Skillet Lite,Home & Kitchen,Bedding,Instant Pot,49.0,4.9,188,True,"['home', 'non-stick', 'easy-clean', 'bpa-free', 'dishwasher-safe', 'eco-friendly', 'storage', 'compact', 'heavy-duty']","Introducing the Instant Pot Cast Iron Skillet Lite by Instant Pot — a premium home & kitchen solution built for modern lifestyles. Engineered with eco-friendly materials and dishwasher-safe design, it stands out in the bedding market. Whether you're a beginner or professional, this product meets your needs."
prod_0509,IKEA Throw Pillow Lite,Home & Kitchen,Furniture,IKEA,579.63,3.7,83,True,"['stainless-steel', 'easy-clean', 'space-saving', 'dishwasher-safe', 'kitchen', 'eco-friendly', 'storage', 'home', 'heavy-duty']","The IKEA IKEA Throw Pillow Lite is a top-rated furniture product designed for travel use. It features space-saving and eco-friendly technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0510,KitchenAid Vacuum Cleaner Mini,Home & Kitchen,Bedding,KitchenAid,316.25,3.8,246,True,"['bpa-free', 'compact', 'cooking', 'durable', 'heavy-duty', 'space-saving']","The KitchenAid Vacuum Cleaner Mini from KitchenAid combines durable functionality with sleek aesthetics. As a leading bedding product in the Home & Kitchen category, it offers space-saving performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0511,O'Reilly Cooking #1,Books,Cooking,O'Reilly,33.06,4.3,74,True,"['international', 'updated-edition', 'book', 'educational', 'classic', 'nonfiction', 'hardcover']","The O'Reilly Cooking #1 from O'Reilly combines nonfiction functionality with sleek aesthetics. As a leading cooking product in the Books category, it offers educational performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0512,Wiley Cooking #2,Books,Cooking,Wiley,33.32,4.0,1940,True,"['illustrated', 'inspiring', 'practical', 'educational', 'reading', 'bestseller', 'award-winning', 'fiction', 'updated-edition', 'international', 'hardcover', 'classic']","Introducing the Wiley Cooking #2 by Wiley — a premium books solution built for modern lifestyles. Engineered with reading materials and hardcover design, it stands out in the cooking market. Whether you're a beginner or professional, this product meets your needs."
prod_0513,HarperCollins Self-Help #3,Books,Self-Help,HarperCollins,66.03,4.9,250,True,"['reading', 'international', 'book', 'updated-edition', 'inspiring', 'practical']","The HarperCollins Self-Help #3 from HarperCollins combines practical functionality with sleek aesthetics. As a leading self-help product in the Books category, it offers updated-edition performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0514,MIT Press Business #4,Books,Business,MIT Press,69.32,4.0,171,True,"['paperback', 'nonfiction', 'award-winning', 'illustrated', 'inspiring', 'reading', 'practical']","The MIT Press Business #4 from MIT Press combines illustrated functionality with sleek aesthetics. As a leading business product in the Books category, it offers practical performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0515,Penguin Cooking #5,Books,Cooking,Penguin,75.65,4.3,43,True,"['paperback', 'illustrated', 'hardcover', 'nonfiction', 'international', 'classic', 'updated-edition', 'inspiring', 'educational', 'reading', 'book', 'practical']","The Penguin Cooking #5 from Penguin combines educational functionality with sleek aesthetics. As a leading cooking product in the Books category, it offers practical performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0516,Wiley Fiction #6,Books,Fiction,Wiley,25.41,3.9,20,True,"['paperback', 'updated-edition', 'international', 'inspiring', 'book', 'fiction', 'classic', 'bestseller', 'educational']","The Wiley Wiley Fiction #6 is a top-rated fiction product designed for outdoor use. It features international and classic technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0517,HarperCollins Fiction #7,Books,Fiction,HarperCollins,53.46,4.2,322,True,"['inspiring', 'fiction', 'nonfiction', 'international', 'hardcover', 'illustrated', 'bestseller', 'educational', 'reading', 'book', 'award-winning', 'classic']","The HarperCollins Fiction #7 from HarperCollins combines inspiring functionality with sleek aesthetics. As a leading fiction product in the Books category, it offers book performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0518,Wiley Self-Help #8,Books,Self-Help,Wiley,9.82,3.8,981,True,"['bestseller', 'award-winning', 'international', 'nonfiction', 'educational', 'practical', 'paperback', 'illustrated', 'updated-edition', 'reading', 'hardcover']","The Wiley Wiley Self-Help #8 is a top-rated self-help product designed for professional use. It features paperback and educational technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0519,HarperCollins Self-Help #9,Books,Self-Help,HarperCollins,41.06,3.4,25,True,"['reading', 'practical', 'bestseller', 'hardcover', 'classic', 'nonfiction', 'fiction', 'illustrated', 'paperback', 'updated-edition']","Introducing the HarperCollins Self-Help #9 by HarperCollins — a premium books solution built for modern lifestyles. Engineered with illustrated materials and reading design, it stands out in the self-help market. Whether you're a beginner or professional, this product meets your needs."
prod_0520,O'Reilly Self-Help #10,Books,Self-Help,O'Reilly,57.49,4.1,521,True,"['practical', 'educational', 'international', 'award-winning', 'bestseller', 'nonfiction', 'hardcover', 'book', 'reading']","The O'Reilly O'Reilly Self-Help #10 is a top-rated self-help product designed for travel use. It features practical and educational technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0521,HarperCollins History #11,Books,History,HarperCollins,21.88,4.8,85,True,"['illustrated', 'book', 'practical', 'nonfiction', 'bestseller', 'paperback']","The HarperCollins HarperCollins History #11 is a top-rated history product designed for home use. It features illustrated and book technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0522,MIT Press Fiction #12,Books,Fiction,MIT Press,27.7,4.5,141,True,"['reading', 'educational', 'classic', 'illustrated', 'international', 'hardcover', 'award-winning']","The MIT Press MIT Press Fiction #12 is a top-rated fiction product designed for outdoor use. It features illustrated and international technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0523,Wiley History #13,Books,History,Wiley,15.41,3.9,428,True,"['nonfiction', 'updated-edition', 'hardcover', 'bestseller', 'paperback', 'award-winning', 'inspiring', 'fiction', 'international', 'practical', 'classic', 'educational']","Introducing the Wiley History #13 by Wiley — a premium books solution built for modern lifestyles. Engineered with inspiring materials and inspiring design, it stands out in the history market. Whether you're a beginner or professional, this product meets your needs."
prod_0524,Packt Self-Help #14,Books,Self-Help,Packt,20.04,4.3,22,True,"['illustrated', 'hardcover', 'updated-edition', 'inspiring', 'fiction', 'nonfiction']","Introducing the Packt Self-Help #14 by Packt — a premium books solution built for modern lifestyles. Engineered with illustrated materials and illustrated design, it stands out in the self-help market. Whether you're a beginner or professional, this product meets your needs."
prod_0525,O'Reilly Technology #15,Books,Technology,O'Reilly,13.23,4.7,777,True,"['educational', 'practical', 'bestseller', 'fiction', 'reading', 'book', 'classic', 'updated-edition', 'illustrated', 'nonfiction', 'international']","Introducing the O'Reilly Technology #15 by O'Reilly — a premium books solution built for modern lifestyles. Engineered with fiction materials and illustrated design, it stands out in the technology market. Whether you're a beginner or professional, this product meets your needs."
prod_0526,HarperCollins Science #16,Books,Science,HarperCollins,48.39,3.7,238,True,"['updated-edition', 'nonfiction', 'international', 'reading', 'practical', 'inspiring', 'fiction', 'educational', 'illustrated', 'bestseller', 'classic']","The HarperCollins HarperCollins Science #16 is a top-rated science product designed for professional use. It features updated-edition and educational technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0527,Simon & Schuster Fiction #17,Books,Fiction,Simon & Schuster,50.56,4.2,202,False,"['updated-edition', 'book', 'hardcover', 'fiction', 'international', 'practical', 'classic']","The Simon & Schuster Fiction #17 from Simon & Schuster combines updated-edition functionality with sleek aesthetics. As a leading fiction product in the Books category, it offers international performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0528,HarperCollins Business #18,Books,Business,HarperCollins,41.83,3.7,66,True,"['nonfiction', 'inspiring', 'classic', 'hardcover', 'practical', 'educational', 'updated-edition', 'fiction', 'book', 'international', 'bestseller', 'paperback']","The HarperCollins Business #18 from HarperCollins combines fiction functionality with sleek aesthetics. As a leading business product in the Books category, it offers fiction performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0529,Simon & Schuster Self-Help #19,Books,Self-Help,Simon & Schuster,75.51,4.0,606,True,"['book', 'paperback', 'practical', 'nonfiction', 'bestseller', 'reading']","The Simon & Schuster Simon & Schuster Self-Help #19 is a top-rated self-help product designed for home use. It features reading and reading technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0530,Penguin Technology #20,Books,Technology,Penguin,75.26,4.3,95,True,"['book', 'hardcover', 'nonfiction', 'practical', 'reading', 'classic', 'fiction', 'international', 'bestseller', 'inspiring', 'illustrated', 'paperback']","The Penguin Penguin Technology #20 is a top-rated technology product designed for home use. It features paperback and nonfiction technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0531,Wiley Fiction #21,Books,Fiction,Wiley,53.86,4.4,10,True,"['reading', 'illustrated', 'fiction', 'paperback', 'updated-edition', 'award-winning', 'international', 'hardcover', 'bestseller', 'educational', 'classic']","The Wiley Wiley Fiction #21 is a top-rated fiction product designed for professional use. It features illustrated and updated-edition technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0532,HarperCollins Science #22,Books,Science,HarperCollins,13.41,4.6,18,True,"['book', 'paperback', 'practical', 'international', 'fiction', 'award-winning', 'inspiring', 'classic', 'updated-edition']","The HarperCollins Science #22 from HarperCollins combines award-winning functionality with sleek aesthetics. As a leading science product in the Books category, it offers fiction performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0533,HarperCollins Fiction #23,Books,Fiction,HarperCollins,73.82,3.8,38,True,"['practical', 'educational', 'inspiring', 'award-winning', 'updated-edition', 'illustrated', 'paperback']","Introducing the HarperCollins Fiction #23 by HarperCollins — a premium books solution built for modern lifestyles. Engineered with inspiring materials and award-winning design, it stands out in the fiction market. Whether you're a beginner or professional, this product meets your needs."
prod_0534,Random House Self-Help #24,Books,Self-Help,Random House,41.19,3.4,597,True,"['classic', 'reading', 'paperback', 'book', 'award-winning', 'bestseller']","Introducing the Random House Self-Help #24 by Random House — a premium books solution built for modern lifestyles. Engineered with bestseller materials and award-winning design, it stands out in the self-help market. Whether you're a beginner or professional, this product meets your needs."
prod_0535,Simon & Schuster Self-Help #25,Books,Self-Help,Simon & Schuster,39.07,3.8,224,True,"['inspiring', 'illustrated', 'practical', 'fiction', 'educational', 'book', 'award-winning']","Introducing the Simon & Schuster Self-Help #25 by Simon & Schuster — a premium books solution built for modern lifestyles. Engineered with inspiring materials and book design, it stands out in the self-help market. Whether you're a beginner or professional, this product meets your needs."
prod_0536,Wiley Science #26,Books,Science,Wiley,20.72,4.0,263,True,"['illustrated', 'updated-edition', 'award-winning', 'practical', 'inspiring', 'reading', 'book', 'paperback']","The Wiley Wiley Science #26 is a top-rated science product designed for everyday use. It features practical and updated-edition technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0537,O'Reilly History #27,Books,History,O'Reilly,71.55,4.0,31,True,"['classic', 'inspiring', 'fiction', 'nonfiction', 'reading', 'paperback', 'hardcover', 'award-winning', 'international', 'practical', 'educational']","The O'Reilly O'Reilly History #27 is a top-rated history product designed for home use. It features educational and reading technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0538,MIT Press Biography #28,Books,Biography,MIT Press,69.38,4.5,82,True,"['paperback', 'bestseller', 'educational', 'international', 'reading', 'fiction', 'updated-edition', 'nonfiction', 'practical', 'classic', 'book']","The MIT Press MIT Press Biography #28 is a top-rated biography product designed for outdoor use. It features updated-edition and fiction technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0539,Simon & Schuster Business #29,Books,Business,Simon & Schuster,77.81,3.2,88,True,"['book', 'award-winning', 'paperback', 'fiction', 'reading', 'practical', 'updated-edition', 'hardcover', 'inspiring', 'international']","The Simon & Schuster Business #29 from Simon & Schuster combines award-winning functionality with sleek aesthetics. As a leading business product in the Books category, it offers reading performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0540,Simon & Schuster Biography #30,Books,Biography,Simon & Schuster,79.27,4.8,411,True,"['international', 'award-winning', 'hardcover', 'educational', 'fiction', 'book', 'classic', 'nonfiction']","The Simon & Schuster Simon & Schuster Biography #30 is a top-rated biography product designed for home use. It features nonfiction and award-winning technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0541,Simon & Schuster Fiction #31,Books,Fiction,Simon & Schuster,43.84,3.8,97,True,"['updated-edition', 'classic', 'fiction', 'inspiring', 'educational', 'paperback', 'reading']","The Simon & Schuster Fiction #31 from Simon & Schuster combines paperback functionality with sleek aesthetics. As a leading fiction product in the Books category, it offers paperback performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0542,Random House Biography #32,Books,Biography,Random House,27.1,3.8,1793,True,"['educational', 'practical', 'inspiring', 'updated-edition', 'nonfiction', 'hardcover', 'classic', 'paperback', 'book', 'illustrated', 'fiction']","Introducing the Random House Biography #32 by Random House — a premium books solution built for modern lifestyles. Engineered with classic materials and paperback design, it stands out in the biography market. Whether you're a beginner or professional, this product meets your needs."
prod_0543,Packt Business #33,Books,Business,Packt,74.76,4.2,248,True,"['award-winning', 'international', 'bestseller', 'illustrated', 'hardcover', 'updated-edition', 'classic']","The Packt Packt Business #33 is a top-rated business product designed for professional use. It features bestseller and illustrated technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0544,MIT Press Science #34,Books,Science,MIT Press,67.43,4.5,197,True,"['book', 'award-winning', 'hardcover', 'practical', 'inspiring', 'educational']","The MIT Press Science #34 from MIT Press combines hardcover functionality with sleek aesthetics. As a leading science product in the Books category, it offers inspiring performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0545,HarperCollins Fiction #35,Books,Fiction,HarperCollins,59.35,3.9,117,True,"['classic', 'paperback', 'inspiring', 'updated-edition', 'reading', 'hardcover', 'fiction']","Introducing the HarperCollins Fiction #35 by HarperCollins — a premium books solution built for modern lifestyles. Engineered with paperback materials and fiction design, it stands out in the fiction market. Whether you're a beginner or professional, this product meets your needs."
prod_0546,MIT Press Self-Help #36,Books,Self-Help,MIT Press,74.25,4.0,141,True,"['hardcover', 'bestseller', 'updated-edition', 'inspiring', 'international', 'educational', 'fiction', 'paperback', 'illustrated', 'reading']","The MIT Press Self-Help #36 from MIT Press combines bestseller functionality with sleek aesthetics. As a leading self-help product in the Books category, it offers international performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0547,Random House Biography #37,Books,Biography,Random House,35.07,4.4,157,True,"['inspiring', 'reading', 'bestseller', 'illustrated', 'award-winning', 'educational', 'classic', 'updated-edition', 'paperback', 'nonfiction', 'practical', 'hardcover']","The Random House Random House Biography #37 is a top-rated biography product designed for outdoor use. It features classic and updated-edition technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0548,O'Reilly History #38,Books,History,O'Reilly,49.78,4.4,134,True,"['bestseller', 'updated-edition', 'illustrated', 'fiction', 'hardcover', 'book', 'inspiring', 'practical']","Introducing the O'Reilly History #38 by O'Reilly — a premium books solution built for modern lifestyles. Engineered with practical materials and bestseller design, it stands out in the history market. Whether you're a beginner or professional, this product meets your needs."
prod_0549,Simon & Schuster Self-Help #39,Books,Self-Help,Simon & Schuster,50.79,4.0,13,True,"['hardcover', 'updated-edition', 'award-winning', 'classic', 'educational', 'book', 'reading', 'fiction', 'international', 'illustrated', 'practical', 'inspiring']","The Simon & Schuster Simon & Schuster Self-Help #39 is a top-rated self-help product designed for travel use. It features inspiring and fiction technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0550,Penguin History #40,Books,History,Penguin,66.0,4.5,224,True,"['classic', 'paperback', 'reading', 'nonfiction', 'book', 'bestseller', 'practical', 'illustrated', 'award-winning', 'inspiring']","The Penguin Penguin History #40 is a top-rated history product designed for everyday use. It features illustrated and classic technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0551,Random House Biography #41,Books,Biography,Random House,67.06,4.5,10,True,"['fiction', 'illustrated', 'hardcover', 'updated-edition', 'international', 'award-winning', 'reading', 'inspiring', 'practical', 'educational', 'book', 'classic']","The Random House Biography #41 from Random House combines practical functionality with sleek aesthetics. As a leading biography product in the Books category, it offers classic performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0552,Packt Biography #42,Books,Biography,Packt,28.88,5.0,125,True,"['reading', 'updated-edition', 'award-winning', 'educational', 'international', 'hardcover', 'inspiring', 'illustrated', 'classic', 'book', 'paperback']","The Packt Biography #42 from Packt combines illustrated functionality with sleek aesthetics. As a leading biography product in the Books category, it offers updated-edition performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0553,Penguin History #43,Books,History,Penguin,54.45,4.6,42,True,"['updated-edition', 'award-winning', 'book', 'educational', 'bestseller', 'fiction', 'practical', 'hardcover', 'nonfiction', 'reading', 'international']","The Penguin Penguin History #43 is a top-rated history product designed for travel use. It features nonfiction and educational technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0554,Simon & Schuster Fiction #44,Books,Fiction,Simon & Schuster,55.23,4.3,41,True,"['educational', 'award-winning', 'classic', 'bestseller', 'hardcover', 'international', 'inspiring', 'reading', 'illustrated', 'practical']","The Simon & Schuster Fiction #44 from Simon & Schuster combines practical functionality with sleek aesthetics. As a leading fiction product in the Books category, it offers illustrated performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0555,Simon & Schuster Fiction #45,Books,Fiction,Simon & Schuster,50.4,3.7,1475,True,"['educational', 'updated-edition', 'fiction', 'inspiring', 'reading', 'book', 'nonfiction', 'bestseller', 'international', 'illustrated']","The Simon & Schuster Simon & Schuster Fiction #45 is a top-rated fiction product designed for everyday use. It features bestseller and bestseller technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0556,Wiley Cooking #46,Books,Cooking,Wiley,74.41,3.9,192,True,"['updated-edition', 'hardcover', 'reading', 'book', 'nonfiction', 'award-winning']","The Wiley Cooking #46 from Wiley combines reading functionality with sleek aesthetics. As a leading cooking product in the Books category, it offers updated-edition performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0557,O'Reilly Fiction #47,Books,Fiction,O'Reilly,22.09,4.4,269,True,"['award-winning', 'international', 'hardcover', 'paperback', 'classic', 'bestseller', 'inspiring', 'fiction', 'book']","Introducing the O'Reilly Fiction #47 by O'Reilly — a premium books solution built for modern lifestyles. Engineered with paperback materials and award-winning design, it stands out in the fiction market. Whether you're a beginner or professional, this product meets your needs."
prod_0558,Simon & Schuster Self-Help #48,Books,Self-Help,Simon & Schuster,21.34,4.1,229,True,"['practical', 'classic', 'international', 'illustrated', 'award-winning', 'paperback', 'updated-edition', 'nonfiction', 'hardcover', 'bestseller', 'educational']","Introducing the Simon & Schuster Self-Help #48 by Simon & Schuster — a premium books solution built for modern lifestyles. Engineered with classic materials and nonfiction design, it stands out in the self-help market. Whether you're a beginner or professional, this product meets your needs."
prod_0559,Random House Self-Help #49,Books,Self-Help,Random House,64.33,5.0,138,True,"['reading', 'practical', 'award-winning', 'paperback', 'book', 'updated-edition', 'illustrated', 'educational']","The Random House Random House Self-Help #49 is a top-rated self-help product designed for everyday use. It features paperback and book technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0560,O'Reilly Self-Help #50,Books,Self-Help,O'Reilly,69.43,4.1,523,True,"['illustrated', 'hardcover', 'inspiring', 'updated-edition', 'book', 'practical', 'reading', 'award-winning', 'bestseller', 'educational']","The O'Reilly O'Reilly Self-Help #50 is a top-rated self-help product designed for everyday use. It features illustrated and practical technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0561,Penguin Technology #51,Books,Technology,Penguin,24.96,4.6,616,True,"['nonfiction', 'updated-edition', 'fiction', 'classic', 'book', 'educational']","Introducing the Penguin Technology #51 by Penguin — a premium books solution built for modern lifestyles. Engineered with educational materials and book design, it stands out in the technology market. Whether you're a beginner or professional, this product meets your needs."
