review_id,user_id,product_id,rating,review_text,helpful_votes,verified_purchase,created_at
rev_0060634,user_09787,prod_0326,4.5,Impressed by the build quality. Will buy again.,21,True,2022-11-03T11:55:56Z
rev_0060635,user_04414,prod_0559,4.5,"Excellent product, exactly as described. Highly recommend!",1,True,2023-08-07T11:00:51Z
rev_0060636,user_02035,prod_0067,5.0,Top quality product. Very satisfied with the results.,5,True,2022-01-01T13:46:20Z
rev_0060637,user_05165,prod_0966,5.0,Impressed by the build quality. Will buy again.,13,True,2022-02-13T22:10:58Z
rev_0060638,user_08153,prod_0948,3.5,Works fine but wish the quality was a bit better.,16,False,2024-11-19T13:49:47Z
rev_0060639,user_04737,prod_0559,3.0,"OK product. Arrived on time, works as expected.",34,True,2024-04-17T08:41:53Z
rev_0060640,user_02647,prod_0276,4.0,Top quality product. Very satisfied with the results.,6,True,2022-02-09T07:59:26Z
rev_0060641,user_06582,prod_0460,4.0,"Excellent product, exactly as described. Highly recommend!",6,True,2022-11-17T07:27:47Z
rev_0060642,user_06361,prod_0923,4.0,Exceeded my expectations. 5 stars well deserved.,2,False,2022-11-07T02:08:20Z
rev_0060643,user_06125,prod_0587,5.0,My go-to recommendation for friends and family.,1,True,2024-03-02T22:32:12Z
rev_0060644,user_02114,prod_0095,4.0,"Excellent product, exactly as described. Highly recommend!",1,False,2022-04-23T20:08:19Z
rev_0060645,user_08317,prod_0171,3.0,Average experience. Might look for alternatives next time.,3,True,2023-02-05T13:26:16Z
rev_0060646,user_08341,prod_0287,4.0,Works perfectly. Fast delivery and well packaged.,7,True,2024-08-23T23:11:17Z
rev_0060647,user_01945,prod_0408,1.0,Disappointed with the quality. Expected much better.,0,True,2022-11-14T17:54:37Z
rev_0060648,user_09672,prod_0797,4.0,Impressed by the build quality. Will buy again.,96,True,2023-06-13T20:34:19Z
rev_0060649,user_09998,prod_0698,2.5,Poor quality control. Had to return it.,1,False,2024-06-02T16:51:56Z
rev_0060650,user_09634,prod_0528,5.0,Impressed by the build quality. Will buy again.,1,True,2024-11-26T00:40:53Z
rev_0060651,user_06178,prod_0332,3.0,Fair value. Some minor issues but overall functional.,4,True,2022-02-11T23:33:02Z
rev_0060652,user_09846,prod_0065,2.5,Waste of money. Would not recommend.,0,True,2024-04-17T00:59:18Z
rev_0060653,user_00102,prod_0883,4.5,Very happy with this purchase. Great quality for the price.,7,True,2023-11-05T07:25:08Z
rev_0060654,user_01898,prod_0158,4.5,Impressed by the build quality. Will buy again.,1,True,2022-01-23T12:26:04Z
rev_0060655,user_08698,prod_0259,3.5,Not bad but not great either. Acceptable quality.,0,True,2023-02-14T22:48:51Z
rev_0060656,user_07491,prod_0836,3.5,Not bad but not great either. Acceptable quality.,5,True,2023-08-27T05:31:01Z
rev_0060657,user_05771,prod_0184,3.5,Not bad but not great either. Acceptable quality.,5,True,2024-11-22T01:25:55Z
rev_0060658,user_05803,prod_0103,5.0,Top quality product. Very satisfied with the results.,82,True,2022-04-30T04:43:04Z
rev_0060659,user_07756,prod_0142,2.5,Cheap materials. Fell apart quickly.,5,True,2022-08-23T05:53:20Z
rev_0060660,user_00188,prod_0721,2.5,Not as advertised. Major quality issues.,5,True,2023-03-27T03:42:57Z
rev_0060661,user_02411,prod_0350,3.5,Decent product for the price. Nothing extraordinary.,4,True,2024-03-27T14:11:27Z
rev_0060662,user_03787,prod_0443,4.0,Top quality product. Very satisfied with the results.,0,True,2024-01-11T01:42:44Z
rev_0060663,user_04804,prod_0638,4.0,"Excellent product, exactly as described. Highly recommend!",5,True,2024-02-06T21:45:32Z
rev_0060664,user_04074,prod_0039,3.0,Average experience. Might look for alternatives next time.,4,True,2023-08-11T22:52:38Z
rev_0060665,user_08945,prod_0008,2.0,Stopped working after two weeks. Very unreliable.,3,True,2023-08-06T23:50:55Z
rev_0060666,user_05734,prod_0163,4.5,Love it! Does everything it says on the packaging.,1,True,2023-06-13T08:43:53Z
rev_0060667,user_04761,prod_0542,1.0,Cheap materials. Fell apart quickly.,10,True,2023-07-03T17:05:25Z
rev_0060668,user_05070,prod_0064,3.5,Does what it says. Average quality.,1,True,2022-11-24T06:25:59Z
rev_0060669,user_03037,prod_0039,4.0,Love it! Does everything it says on the packaging.,12,True,2024-12-21T00:37:57Z
rev_0060670,user_06171,prod_0285,4.0,Love it! Does everything it says on the packaging.,8,True,2024-08-09T08:41:47Z
rev_0060671,user_09758,prod_0381,4.5,Top quality product. Very satisfied with the results.,36,True,2024-11-04T00:51:22Z
rev_0060672,user_08231,prod_0654,3.5,Not bad but not great either. Acceptable quality.,2,True,2022-06-19T23:11:04Z
rev_0060673,user_07553,prod_0521,4.0,Fantastic value. Great performance and durable.,33,True,2024-12-16T21:46:32Z
rev_0060674,user_00538,prod_0578,4.0,"Excellent product, exactly as described. Highly recommend!",6,True,2024-03-15T13:08:43Z
rev_0060675,user_02018,prod_0557,5.0,"Excellent product, exactly as described. Highly recommend!",4,True,2022-09-17T23:54:19Z
rev_0060676,user_01688,prod_0056,3.5,Not bad but not great either. Acceptable quality.,1,True,2023-10-31T03:59:27Z
rev_0060677,user_09455,prod_0227,3.0,Average experience. Might look for alternatives next time.,8,False,2022-08-26T07:13:04Z
rev_0060678,user_02131,prod_0186,5.0,My go-to recommendation for friends and family.,2,True,2022-07-07T01:48:47Z
rev_0060679,user_07798,prod_0204,4.5,Works perfectly. Fast delivery and well packaged.,4,True,2024-12-01T02:12:03Z
rev_0060680,user_02380,prod_0695,5.0,My go-to recommendation for friends and family.,14,False,2022-10-07T07:04:51Z
rev_0060681,user_01923,prod_0721,3.0,Fair value. Some minor issues but overall functional.,4,True,2023-03-06T16:50:41Z
rev_0060682,user_03704,prod_0152,5.0,My go-to recommendation for friends and family.,7,True,2024-07-08T03:32:28Z
rev_0060683,user_00015,prod_0854,3.5,Decent product for the price. Nothing extraordinary.,43,False,2024-03-20T23:48:53Z
rev_0060684,user_00533,prod_0125,5.0,"Solid product, no complaints. Does the job perfectly.",10,True,2023-03-23T23:06:15Z
rev_0060685,user_09115,prod_0494,3.5,Average experience. Might look for alternatives next time.,1,True,2024-06-20T18:46:31Z
rev_0060686,user_00688,prod_0520,1.5,Cheap materials. Fell apart quickly.,2,True,2022-05-02T21:52:00Z
rev_0060687,user_07543,prod_0730,3.5,Average experience. Might look for alternatives next time.,5,True,2022-09-30T15:15:12Z
rev_0060688,user_00665,prod_0375,3.5,Gets the job done. Nothing to write home about.,108,True,2023-10-18T13:00:47Z
rev_0060689,user_03745,prod_0765,3.5,Does what it says. Average quality.,0,False,2023-03-08T07:32:23Z
rev_0060690,user_05098,prod_0187,4.5,Exceeded my expectations. 5 stars well deserved.,5,True,2022-07-07T19:29:30Z
rev_0060691,user_05774,prod_0888,4.5,Fantastic value. Great performance and durable.,34,True,2024-07-24T22:01:54Z
rev_0060692,user_06878,prod_0068,1.0,Poor quality control. Had to return it.,11,True,2023-03-06T10:01:48Z
rev_0060693,user_00619,prod_0434,4.5,Exceeded my expectations. 5 stars well deserved.,3,True,2023-01-03T21:06:24Z
rev_0060694,user_08443,prod_0730,1.0,Not as advertised. Major quality issues.,0,True,2022-02-01T20:19:14Z
rev_0060695,user_02692,prod_0419,2.0,Waste of money. Would not recommend.,43,True,2023-10-31T22:08:27Z
rev_0060696,user_06217,prod_0326,4.5,Love it! Does everything it says on the packaging.,2,True,2024-06-22T02:23:31Z
rev_0060697,user_03642,prod_0692,4.5,Exceeded my expectations. 5 stars well deserved.,1,True,2022-11-24T06:56:57Z
rev_0060698,user_04611,prod_0317,3.5,Decent product for the price. Nothing extraordinary.,6,False,2023-05-03T15:22:14Z
rev_0060699,user_03186,prod_0953,2.5,Stopped working after two weeks. Very unreliable.,38,False,2024-08-06T03:10:21Z
rev_0060700,user_07981,prod_0973,3.5,Fair value. Some minor issues but overall functional.,8,True,2022-01-01T10:42:31Z
rev_0060701,user_05927,prod_0868,5.0,Fantastic value. Great performance and durable.,2,True,2023-08-25T02:21:11Z
rev_0060702,user_06864,prod_0238,4.5,Exceeded my expectations. 5 stars well deserved.,6,True,2022-05-25T09:22:15Z
rev_0060703,user_04327,prod_0781,2.5,Not as advertised. Major quality issues.,5,True,2023-08-05T13:35:07Z
rev_0060704,user_00153,prod_0593,4.0,Exceeded my expectations. 5 stars well deserved.,2,True,2024-12-25T04:04:22Z
rev_0060705,user_04499,prod_0943,4.0,"Excellent product, exactly as described. Highly recommend!",4,True,2022-07-19T20:11:18Z
rev_0060706,user_08735,prod_0690,3.5,Not bad but not great either. Acceptable quality.,1,False,2022-05-27T22:16:19Z
rev_0060707,user_03291,prod_0040,3.5,Works fine but wish the quality was a bit better.,1,True,2023-07-21T15:09:50Z
rev_0060708,user_06820,prod_0189,4.5,Impressed by the build quality. Will buy again.,10,True,2024-05-28T16:14:28Z
rev_0060709,user_03084,prod_0683,5.0,Very happy with this purchase. Great quality for the price.,2,True,2024-12-21T23:00:10Z
rev_0060710,user_06456,prod_0684,1.0,Waste of money. Would not recommend.,4,True,2024-12-07T02:10:56Z
rev_0060711,user_03537,prod_0329,4.0,Fantastic value. Great performance and durable.,1,True,2024-04-29T01:38:47Z
rev_0060712,user_08414,prod_0220,5.0,Exceeded my expectations. 5 stars well deserved.,1,True,2022-07-31T04:24:06Z
rev_0060713,user_01654,prod_0599,2.0,Broke after a few uses. Not worth the money.,2,False,2023-05-23T16:20:35Z
rev_0060714,user_04422,prod_0675,5.0,Exceeded my expectations. 5 stars well deserved.,1,False,2022-01-09T21:45:07Z
rev_0060715,user_09369,prod_0154,4.0,Impressed by the build quality. Will buy again.,2,True,2024-04-10T20:35:28Z
rev_0060716,user_01419,prod_0097,4.5,Very happy with this purchase. Great quality for the price.,6,True,2023-03-10T10:06:37Z
rev_0060717,user_01616,prod_0871,4.5,"Solid product, no complaints. Does the job perfectly.",36,True,2024-07-28T07:07:34Z
rev_0060718,user_03444,prod_0028,5.0,Top quality product. Very satisfied with the results.,14,True,2023-02-23T04:32:09Z
rev_0060719,user_03649,prod_0342,5.0,Impressed by the build quality. Will buy again.,2,True,2024-06-01T09:14:37Z
rev_0060720,user_05505,prod_0972,4.5,Works perfectly. Fast delivery and well packaged.,1,True,2023-04-01T22:58:53Z
rev_0060721,user_02555,prod_0267,4.5,Works perfectly. Fast delivery and well packaged.,0,False,2023-06-10T06:10:55Z
rev_0060722,user_05968,prod_0477,1.5,Cheap materials. Fell apart quickly.,1,False,2023-04-20T16:36:10Z
rev_0060723,user_07716,prod_0182,5.0,My go-to recommendation for friends and family.,0,True,2023-04-02T21:15:41Z
rev_0060724,user_09974,prod_0881,3.5,Gets the job done. Nothing to write home about.,4,True,2022-02-27T14:19:14Z
rev_0060725,user_07425,prod_0501,4.0,"Solid product, no complaints. Does the job perfectly.",54,True,2022-10-19T23:07:48Z
rev_0060726,user_01965,prod_0261,4.0,Very happy with this purchase. Great quality for the price.,2,False,2022-12-07T05:20:36Z
rev_0060727,user_04945,prod_0132,5.0,"Solid product, no complaints. Does the job perfectly.",0,True,2024-03-12T14:36:38Z
rev_0060728,user_05605,prod_0843,4.5,"Excellent product, exactly as described. Highly recommend!",3,True,2023-01-10T16:13:03Z
rev_0060729,user_08739,prod_0431,4.0,"Solid product, no complaints. Does the job perfectly.",2,True,2022-04-05T16:28:53Z
rev_0060730,user_02529,prod_0245,4.0,Love it! Does everything it says on the packaging.,29,True,2024-12-13T15:59:37Z
rev_0060731,user_07929,prod_0078,3.5,Does what it says. Average quality.,0,True,2023-02-05T12:19:42Z
rev_0060732,user_07838,prod_0341,5.0,Impressed by the build quality. Will buy again.,1,True,2022-12-22T01:32:57Z
rev_0060733,user_05924,prod_0373,5.0,Exceeded my expectations. 5 stars well deserved.,14,True,2023-05-14T18:18:23Z
rev_0060734,user_03029,prod_0151,4.0,Works perfectly. Fast delivery and well packaged.,0,True,2024-03-11T19:14:25Z
rev_0060735,user_00718,prod_0415,3.0,Fair value. Some minor issues but overall functional.,10,True,2024-11-08T22:34:29Z
rev_0060736,user_06526,prod_0381,3.5,Works fine but wish the quality was a bit better.,1,True,2024-09-30T00:46:54Z
rev_0060737,user_06468,prod_0537,4.0,Top quality product. Very satisfied with the results.,20,True,2022-11-09T14:14:33Z
rev_0060738,user_03339,prod_0333,1.0,Broke after a few uses. Not worth the money.,4,True,2024-11-25T03:34:00Z
rev_0060739,user_06307,prod_0293,5.0,"Excellent product, exactly as described. Highly recommend!",3,False,2024-06-20T03:39:20Z
rev_0060740,user_07543,prod_0694,2.0,Doesn't match the description at all. Very misleading.,11,True,2023-01-10T04:18:54Z
rev_0060741,user_03862,prod_0527,5.0,Exceeded my expectations. 5 stars well deserved.,4,True,2023-04-30T17:20:51Z
rev_0060742,user_06157,prod_0540,5.0,"Excellent product, exactly as described. Highly recommend!",0,True,2022-02-20T13:07:19Z
rev_0060743,user_00483,prod_0057,3.0,Gets the job done. Nothing to write home about.,2,False,2024-03-10T08:14:21Z
rev_0060744,user_01975,prod_0449,4.5,Top quality product. Very satisfied with the results.,0,True,2024-10-06T00:15:23Z
rev_0060745,user_05085,prod_0600,2.5,Disappointed with the quality. Expected much better.,1,False,2022-03-10T01:37:32Z
rev_0060746,user_08149,prod_0600,5.0,My go-to recommendation for friends and family.,0,True,2022-02-05T01:29:16Z
rev_0060747,user_08550,prod_0115,5.0,Top quality product. Very satisfied with the results.,149,True,2024-06-07T14:43:04Z
rev_0060748,user_01475,prod_0397,4.5,Exceeded my expectations. 5 stars well deserved.,4,True,2023-12-03T15:05:05Z
rev_0060749,user_08286,prod_0570,3.0,Does what it says. Average quality.,9,False,2022-07-03T01:21:49Z
rev_0060750,user_07981,prod_0995,4.5,Love it! Does everything it says on the packaging.,1,True,2023-11-13T21:03:32Z
rev_0060751,user_02646,prod_0681,5.0,Fantastic value. Great performance and durable.,9,True,2022-12-11T10:00:07Z
rev_0060752,user_06612,prod_0171,1.5,Broke after a few uses. Not worth the money.,14,True,2022-08-13T14:17:55Z
rev_0060753,user_08100,prod_0692,5.0,"Solid product, no complaints. Does the job perfectly.",18,True,2023-07-28T17:06:28Z
rev_0060754,user_05388,prod_0614,5.0,Top quality product. Very satisfied with the results.,3,True,2024-08-01T12:46:13Z
rev_0060755,user_01864,prod_0592,4.0,"Excellent product, exactly as described. Highly recommend!",20,True,2024-12-02T21:20:38Z
rev_0060756,user_09190,prod_0412,4.5,Top quality product. Very satisfied with the results.,1,True,2022-01-08T15:33:26Z
rev_0060757,user_01880,prod_0856,4.5,Works perfectly. Fast delivery and well packaged.,7,True,2023-01-23T00:49:57Z
rev_0060758,user_05488,prod_0665,2.5,Doesn't match the description at all. Very misleading.,4,False,2024-09-03T03:51:07Z
rev_0060759,user_02366,prod_0572,2.0,Doesn't match the description at all. Very misleading.,0,True,2022-06-23T13:15:27Z
rev_0060760,user_06826,prod_0127,2.0,Doesn't match the description at all. Very misleading.,0,True,2024-03-14T08:04:15Z
rev_0060761,user_01047,prod_0925,3.0,Works fine but wish the quality was a bit better.,2,True,2022-09-28T08:13:22Z
rev_0060762,user_08198,prod_0559,5.0,"Solid product, no complaints. Does the job perfectly.",2,True,2023-10-08T00:15:49Z
rev_0060763,user_04186,prod_0925,4.5,Love it! Does everything it says on the packaging.,2,False,2022-01-10T14:39:18Z
rev_0060764,user_08275,prod_0977,5.0,Love it! Does everything it says on the packaging.,21,False,2024-02-19T21:18:13Z
rev_0060765,user_01225,prod_0283,2.5,Cheap materials. Fell apart quickly.,35,True,2023-06-19T04:58:20Z
rev_0060766,user_02955,prod_0136,4.0,Fantastic value. Great performance and durable.,12,True,2023-11-17T03:26:31Z
rev_0060767,user_03589,prod_0752,5.0,Fantastic value. Great performance and durable.,10,True,2022-05-08T15:20:20Z
rev_0060768,user_09829,prod_0513,4.5,My go-to recommendation for friends and family.,3,True,2023-02-21T18:02:07Z
rev_0060769,user_00372,prod_0680,3.5,Works fine but wish the quality was a bit better.,5,True,2023-02-21T04:04:34Z
rev_0060770,user_02925,prod_0116,2.5,Disappointed with the quality. Expected much better.,8,True,2023-05-06T11:00:18Z
rev_0060771,user_07733,prod_0829,4.5,Impressed by the build quality. Will buy again.,5,True,2022-05-10T06:05:40Z
rev_0060772,user_01502,prod_0180,4.5,"Excellent product, exactly as described. Highly recommend!",10,True,2024-06-11T08:37:41Z
rev_0060773,user_06491,prod_0851,5.0,Very happy with this purchase. Great quality for the price.,4,True,2023-10-24T08:52:14Z
rev_0060774,user_00146,prod_0621,3.0,Gets the job done. Nothing to write home about.,2,True,2023-11-16T03:34:16Z
rev_0060775,user_06368,prod_0857,5.0,Impressed by the build quality. Will buy again.,6,True,2022-08-20T05:44:28Z
rev_0060776,user_07146,prod_0193,4.0,Works perfectly. Fast delivery and well packaged.,3,False,2023-06-09T02:10:22Z
rev_0060777,user_08856,prod_0213,3.0,Not bad but not great either. Acceptable quality.,39,True,2023-10-25T04:56:29Z
rev_0060778,user_05377,prod_0084,5.0,Very happy with this purchase. Great quality for the price.,2,True,2024-11-16T22:21:47Z
rev_0060779,user_02809,prod_0036,5.0,Fantastic value. Great performance and durable.,326,True,2023-01-22T21:14:53Z
rev_0060780,user_00911,prod_0125,4.5,Fantastic value. Great performance and durable.,52,False,2023-10-01T11:56:33Z
rev_0060781,user_03574,prod_0504,4.5,Top quality product. Very satisfied with the results.,0,False,2023-10-23T20:56:21Z
rev_0060782,user_05335,prod_0132,2.0,Cheap materials. Fell apart quickly.,29,True,2022-03-02T07:44:59Z
rev_0060783,user_02842,prod_0709,1.0,Poor quality control. Had to return it.,3,True,2024-09-27T17:56:39Z
rev_0060784,user_09373,prod_0010,4.5,Exceeded my expectations. 5 stars well deserved.,10,True,2023-06-29T14:39:28Z
rev_0060785,user_07330,prod_0663,2.0,Waste of money. Would not recommend.,47,True,2023-10-06T18:12:30Z
rev_0060786,user_03293,prod_0315,4.0,Impressed by the build quality. Will buy again.,1,True,2024-04-14T03:21:31Z
rev_0060787,user_06428,prod_0587,5.0,Fantastic value. Great performance and durable.,2,True,2024-07-17T22:54:40Z
rev_0060788,user_04284,prod_0252,4.0,Top quality product. Very satisfied with the results.,13,True,2024-10-31T15:39:19Z
rev_0060789,user_09436,prod_0117,3.5,Not bad but not great either. Acceptable quality.,2,True,2023-05-30T08:51:48Z
rev_0060790,user_08012,prod_0717,4.5,Impressed by the build quality. Will buy again.,0,True,2022-01-30T03:22:11Z
rev_0060791,user_06251,prod_0129,4.5,Love it! Does everything it says on the packaging.,19,True,2022-06-03T00:24:24Z
rev_0060792,user_03023,prod_0546,3.5,Does what it says. Average quality.,7,True,2023-01-19T22:22:01Z
rev_0060793,user_04082,prod_0363,4.0,Love it! Does everything it says on the packaging.,4,True,2023-10-21T04:00:45Z
rev_0060794,user_03566,prod_0407,5.0,Top quality product. Very satisfied with the results.,5,True,2023-06-14T08:59:10Z
rev_0060795,user_07634,prod_0326,5.0,"Solid product, no complaints. Does the job perfectly.",128,False,2022-08-22T09:34:31Z
rev_0060796,user_04915,prod_0896,4.5,Exceeded my expectations. 5 stars well deserved.,20,True,2023-07-27T16:39:13Z
rev_0060797,user_02349,prod_0825,4.5,Love it! Does everything it says on the packaging.,1,False,2023-04-04T03:00:54Z
rev_0060798,user_00601,prod_0250,4.0,Fantastic value. Great performance and durable.,5,False,2022-06-18T16:46:42Z
rev_0060799,user_01300,prod_0840,2.5,Poor quality control. Had to return it.,26,True,2024-11-16T04:13:08Z
rev_0060800,user_02602,prod_0403,1.5,Cheap materials. Fell apart quickly.,25,True,2023-05-11T13:36:55Z
rev_0060801,user_08596,prod_0581,4.0,Works perfectly. Fast delivery and well packaged.,0,True,2024-07-01T02:35:07Z
rev_0060802,user_01376,prod_0823,4.0,Exceeded my expectations. 5 stars well deserved.,2,True,2022-11-08T19:56:09Z
rev_0060803,user_02466,prod_0347,4.0,"Solid product, no complaints. Does the job perfectly.",0,True,2023-04-25T16:21:01Z
rev_0060804,user_03294,prod_0372,3.0,Average experience. Might look for alternatives next time.,11,True,2024-01-18T20:23:37Z
rev_0060805,user_08098,prod_0395,4.5,Top quality product. Very satisfied with the results.,1,True,2023-04-27T21:01:03Z
rev_0060806,user_09242,prod_0965,2.5,Waste of money. Would not recommend.,46,True,2022-07-04T05:54:55Z
rev_0060807,user_05640,prod_0696,5.0,"Solid product, no complaints. Does the job perfectly.",31,True,2024-11-12T05:05:32Z
rev_0060808,user_04760,prod_0571,4.0,Exceeded my expectations. 5 stars well deserved.,3,False,2024-10-12T06:54:26Z
rev_0060809,user_00950,prod_0645,4.0,Love it! Does everything it says on the packaging.,0,True,2024-02-05T00:27:44Z
rev_0060810,user_08587,prod_0063,4.0,Exceeded my expectations. 5 stars well deserved.,1,True,2022-06-16T02:51:28Z
rev_0060811,user_05474,prod_0161,4.0,Works perfectly. Fast delivery and well packaged.,8,True,2023-01-19T23:56:44Z
rev_0060812,user_09328,prod_0123,1.5,Doesn't match the description at all. Very misleading.,16,False,2024-08-08T13:27:18Z
rev_0060813,user_01589,prod_0267,4.0,Fantastic value. Great performance and durable.,4,True,2023-06-04T23:05:38Z
rev_0060814,user_02091,prod_0811,1.5,Cheap materials. Fell apart quickly.,0,True,2022-06-20T01:52:23Z
rev_0060815,user_03307,prod_0496,4.5,Top quality product. Very satisfied with the results.,12,True,2024-05-29T01:06:16Z
rev_0060816,user_02860,prod_0834,4.0,"Excellent product, exactly as described. Highly recommend!",0,True,2024-01-28T06:39:20Z
rev_0060817,user_01704,prod_0982,4.5,Fantastic value. Great performance and durable.,0,True,2023-09-10T12:37:06Z
rev_0060818,user_04611,prod_0728,3.0,Does what it says. Average quality.,20,True,2024-10-09T21:53:21Z
rev_0060819,user_03000,prod_0515,3.5,"OK product. Arrived on time, works as expected.",0,True,2024-08-04T22:15:34Z
rev_0060820,user_01351,prod_0295,5.0,Fantastic value. Great performance and durable.,6,True,2023-03-17T08:12:18Z
rev_0060821,user_02433,prod_0690,2.5,Broke after a few uses. Not worth the money.,5,False,2024-11-06T20:33:44Z
rev_0060822,user_04892,prod_0455,3.0,Fair value. Some minor issues but overall functional.,1,True,2023-11-22T04:05:05Z
rev_0060823,user_03496,prod_0877,3.0,"OK product. Arrived on time, works as expected.",6,True,2024-05-05T11:30:51Z
rev_0060824,user_08290,prod_0835,4.0,Fantastic value. Great performance and durable.,1,False,2022-11-13T15:53:59Z
rev_0060825,user_09526,prod_0799,4.5,Top quality product. Very satisfied with the results.,4,True,2022-09-14T19:05:46Z
rev_0060826,user_02002,prod_0895,4.5,Love it! Does everything it says on the packaging.,2,True,2022-09-20T16:18:53Z
rev_0060827,user_02152,prod_0128,4.5,Top quality product. Very satisfied with the results.,2,True,2022-11-15T15:54:51Z
rev_0060828,user_04236,prod_0856,1.0,Waste of money. Would not recommend.,1,True,2023-05-22T11:26:27Z
rev_0060829,user_01391,prod_0736,4.5,Fantastic value. Great performance and durable.,1,True,2024-07-06T22:33:02Z
rev_0060830,user_00461,prod_0914,4.0,Fantastic value. Great performance and durable.,16,True,2022-04-13T23:12:32Z
rev_0060831,user_00344,prod_0575,2.0,Waste of money. Would not recommend.,2,True,2024-11-18T13:45:21Z
rev_0060832,user_01429,prod_0108,4.0,Works perfectly. Fast delivery and well packaged.,0,True,2022-01-14T15:11:16Z
rev_0060833,user_03508,prod_0577,3.5,Average experience. Might look for alternatives next time.,2,False,2022-05-02T11:26:33Z
rev_0060834,user_03057,prod_0809,3.5,Decent product for the price. Nothing extraordinary.,2,True,2022-07-15T15:45:33Z
rev_0060835,user_06413,prod_0384,4.0,My go-to recommendation for friends and family.,2,True,2022-07-13T18:52:28Z
rev_0060836,user_06338,prod_0153,4.5,Works perfectly. Fast delivery and well packaged.,13,True,2024-03-25T22:55:07Z
rev_0060837,user_08009,prod_1000,3.0,Decent product for the price. Nothing extraordinary.,1,False,2023-06-03T22:54:23Z
rev_0060838,user_06680,prod_0486,4.5,Top quality product. Very satisfied with the results.,2,True,2023-04-16T09:31:35Z
rev_0060839,user_01543,prod_0056,4.0,Top quality product. Very satisfied with the results.,11,True,2023-08-12T09:42:29Z
rev_0060840,user_08359,prod_0525,4.5,"Solid product, no complaints. Does the job perfectly.",8,False,2022-01-25T10:34:15Z
rev_0060841,user_09272,prod_0112,4.5,Love it! Does everything it says on the packaging.,1,True,2024-12-27T09:42:44Z
rev_0060842,user_08747,prod_0767,4.0,"Solid product, no complaints. Does the job perfectly.",19,True,2022-05-12T16:41:02Z
rev_0060843,user_07643,prod_0992,4.0,"Solid product, no complaints. Does the job perfectly.",17,True,2022-03-04T22:11:00Z
rev_0060844,user_09860,prod_0591,4.5,"Solid product, no complaints. Does the job perfectly.",15,True,2023-05-30T13:45:00Z
rev_0060845,user_03605,prod_0977,4.5,"Solid product, no complaints. Does the job perfectly.",7,True,2023-03-18T22:20:58Z
rev_0060846,user_07476,prod_0901,3.5,Does what it says. Average quality.,3,True,2023-01-25T20:50:21Z
rev_0060847,user_05635,prod_0434,3.0,Does what it says. Average quality.,0,True,2022-06-30T07:30:07Z
rev_0060848,user_04529,prod_0101,4.0,Very happy with this purchase. Great quality for the price.,0,True,2023-11-29T00:31:31Z
rev_0060849,user_04492,prod_0109,3.0,Average experience. Might look for alternatives next time.,3,True,2024-06-05T23:04:24Z
rev_0060850,user_05227,prod_0746,4.5,Fantastic value. Great performance and durable.,4,True,2024-04-02T15:22:17Z
rev_0060851,user_01258,prod_0127,5.0,"Excellent product, exactly as described. Highly recommend!",3,False,2023-02-05T03:54:32Z
rev_0060852,user_03395,prod_0074,3.0,Works fine but wish the quality was a bit better.,3,True,2023-06-27T12:37:29Z
rev_0060853,user_08539,prod_0754,4.0,"Excellent product, exactly as described. Highly recommend!",34,True,2024-01-09T12:50:41Z
rev_0060854,user_00408,prod_0679,2.0,Stopped working after two weeks. Very unreliable.,51,True,2022-10-06T12:09:38Z
rev_0060855,user_01131,prod_0356,5.0,Impressed by the build quality. Will buy again.,0,False,2024-09-19T19:54:37Z
rev_0060856,user_05903,prod_0513,5.0,Very happy with this purchase. Great quality for the price.,6,True,2023-05-12T12:44:19Z
rev_0060857,user_01962,prod_0618,3.5,Works fine but wish the quality was a bit better.,4,True,2022-02-23T20:40:56Z
rev_0060858,user_05269,prod_0187,3.5,Does what it says. Average quality.,12,False,2022-06-14T23:33:50Z
rev_0060859,user_07347,prod_0056,3.0,Gets the job done. Nothing to write home about.,60,True,2022-02-01T20:05:48Z
rev_0060860,user_06095,prod_0714,4.5,My go-to recommendation for friends and family.,119,True,2024-12-23T08:55:51Z
rev_0060861,user_07233,prod_0192,3.5,Decent product for the price. Nothing extraordinary.,13,True,2022-03-04T08:43:53Z
rev_0060862,user_02569,prod_0418,5.0,Very happy with this purchase. Great quality for the price.,4,True,2024-09-28T18:03:31Z
rev_0060863,user_03450,prod_0779,4.5,"Excellent product, exactly as described. Highly recommend!",2,True,2024-05-02T01:46:39Z
rev_0060864,user_09402,prod_0292,4.5,Impressed by the build quality. Will buy again.,186,True,2024-05-12T19:19:35Z
rev_0060865,user_07428,prod_0113,4.0,Impressed by the build quality. Will buy again.,1,True,2022-05-02T13:36:35Z
rev_0060866,user_05767,prod_0126,1.5,Broke after a few uses. Not worth the money.,15,False,2024-10-02T00:04:44Z
rev_0060867,user_07304,prod_0939,3.5,Does what it says. Average quality.,3,True,2024-05-30T16:19:17Z
rev_0060868,user_08501,prod_0069,3.5,Not bad but not great either. Acceptable quality.,0,False,2022-06-20T05:59:14Z
rev_0060869,user_01825,prod_0749,3.0,Does what it says. Average quality.,58,True,2024-04-19T11:52:30Z
rev_0060870,user_01067,prod_0753,4.5,Impressed by the build quality. Will buy again.,0,False,2024-07-07T15:02:06Z
rev_0060871,user_05489,prod_0456,3.5,Does what it says. Average quality.,0,True,2022-12-23T06:55:41Z
